id,key,value,type
1938000916,covered,yes,regular
1942688648,name,Audio Images,regular
1942688648,shop,hifi,regular
1942895442,foot,yes,regular
1942895442,barrier,bollard,regular
1942895442,bicycle,yes,regular
1942895452,foot,yes,regular
1942895452,barrier,bollard,regular
1942895452,bicycle,yes,regular
1944784604,name,University Chaplaincy,regular
1944784604,building,yes,regular
1944815831,amenity,bench,regular
1944815998,name,Cute Bench,regular
1944815998,amenity,bench,regular
1944816049,amenity,bench,regular
1944816055,amenity,bench,regular
1946834207,barrier,entrance,regular
1946834207,motorcar,yes,regular
1947356260,name,Mr. Chris Carpets,regular
1947356260,shop,yes,regular
1947586625,amenity,post_box,regular
1947586625,operator,Royal Mail,regular
1947620915,barrier,bollard,regular
1947621213,barrier,bollard,regular
1950684514,name,BOSE Store Meadow Hall,regular
1950684514,shop,electronics,regular
1950684514,source,www.bose.co.uk and www.meadowhall.co.uk,regular
1950684514,city,Sheffield,addr
1950684514,wheelchair,yes,regular
1950684514,street,High Street,addr
1950684514,postcode,S9 1EP,addr
1950684514,housename,Meadow Hall Centre,addr
1950684514,housenumber,56,addr
1952229465,highway,crossing,regular
1952229465,crossing,traffic_signals,regular
1952229465,crossing_ref,pelican,regular
1952229672,bicycle,yes,regular
1952229672,highway,crossing,regular
1952229672,crossing,traffic_signals,regular
1952229672,crossing_ref,toucan,regular
1952229758,highway,traffic_signals,regular
1952229831,highway,traffic_signals,regular
1952959554,foot,yes,regular
1952959554,barrier,gate,regular
1952959554,bicycle,yes,regular
1952959554,motorcar,yes,regular
1952959554,motorcycle,yes,regular
1952984362,source,Sight/local knowledge,regular
1952984362,historic,monument,regular
1957241878,barrier,gate,regular
1967018944,natural,tree,regular
1967018949,natural,tree,regular
1967018951,natural,tree,regular
1967018955,foot,yes,regular
1967018955,barrier,bollard,regular
1967018963,foot,yes,regular
1967018963,barrier,bollard,regular
1967018980,natural,tree,regular
1967018982,bench,yes,regular
1967018985,natural,tree,regular
1967018987,bench,yes,regular
1967018990,natural,tree,regular
1967018992,bench,yes,regular
1967018995,bench,yes,regular
1967018996,natural,tree,regular
1967018997,natural,tree,regular
1967019029,bench,yes,regular
1967019032,amenity,waste_basket,regular
1967019043,natural,tree,regular
1967019049,bench,yes,regular
1967019054,amenity,waste_basket,regular
1967027550,natural,tree,regular
1967103724,foot,yes,regular
1967103724,horse,yes,regular
1967103724,barrier,block,regular
1967103724,bicycle,yes,regular
1975542885,natural,tree,regular
1975542890,natural,tree,regular
1975542893,natural,tree,regular
1975542899,natural,tree,regular
1978764247,source,Bing,regular
1978764247,highway,turning_circle,regular
1978764494,source,Bing,regular
1978764494,highway,turning_circle,regular
1982787312,url,www.playtime-sheffield.co.uk,regular
1982787312,name,Playtime,regular
1982787312,leisure,playground,regular
1982787312,street,Nicholson Road,addr
1982787312,postcode,S8 9SU,addr
1982787312,housenumber,11,addr
1982787330,postcode,S8 9SU,addr
1982787330,housenumber,11,addr
1982787341,housenumber,67,addr
1986309467,source,Bing,regular
1986309467,highway,turning_circle,regular
1986309536,source,Bing,regular
1986309536,highway,turning_circle,regular
1986309742,source,Bing,regular
1986309742,highway,turning_circle,regular
1986309764,source,Bing,regular
1986309764,highway,turning_circle,regular
1986311540,source,Bing,regular
1986311540,highway,turning_circle,regular
1986311666,source,Bing,regular
1986311666,highway,turning_circle,regular
1986316713,source,Bing,regular
1986316713,highway,turning_circle,regular
1986316791,source,Bing,regular
1986316791,highway,turning_circle,regular
2021930542,amenity,bicycle_parking,regular
2021930542,capacity,6,regular
2021930544,amenity,bicycle_parking,regular
2021930544,capacity,8,regular
2021930546,amenity,bicycle_parking,regular
2021930546,capacity,120,regular
2022790777,natural,tree,regular
2022790778,natural,tree,regular
2022790779,natural,tree,regular
2022790780,natural,tree,regular
2022894357,aeroway,pylon,regular
2041713282,name,Flaming Dragon,regular
2041713282,amenity,restaurant,regular
2041713282,cuisine,chinese,regular
2041713282,website,http://www.flaming-dragon.co.uk/sheffield.php,regular
2041713282,street,Broughton Lane,addr
2041713282,postcode,S9 2EP,addr
2041713282,housename,Flaming Dragon,addr
2041713282,housenumber,Valley Centertainment,addr
2041714955,name,Bella Italia,regular
2041714955,amenity,restaurant,regular
2041714955,cuisine,italian,regular
2041714955,website,http://www.bellaitalia.co.uk/italian-restaurant/sheffield,regular
2041714955,street,Broughton Lane,addr
2041714955,postcode,S9 2EP,addr
2041714955,housename,Bella Italia,addr
2041714955,housenumber,Valley Centertainment Unit 3,addr
2041715874,name,Prezzo,regular
2041715874,amenity,restaurant,regular
2041715874,cuisine,pizza,regular
2041715874,website,http://www.prezzorestaurants.co.uk/restaurant/sheffield,regular
2041715874,street,Broughton Lane,addr
2041715874,postcode,S9 2EP,addr
2041715874,housename,Prezzo,addr
2041715874,housenumber,Valley Centertainment,addr
2041717494,name,Subway,regular
2041717494,amenity,fast_food,regular
2041717494,cuisine,sandwich,regular
2041717494,website,http://www.subway.co.uk/store-finder/store-detail.aspx?sid=453055524,regular
2041717494,street,Broughton Lane,addr
2041717494,postcode,S9 2EP,addr
2041717494,housename,Subway,addr
2041717494,housenumber,Valley Centertainment Unit 5,addr
2041720663,name,Monkey Bizness,regular
2041720663,building,retail,regular
2041720663,street,Broughton Lane,addr
2041720663,postcode,S9 2EP,addr
2041720663,housenumber,Valley Centertainment,addr
2050651137,name,Revolution De Cuba,regular
2050651137,amenity,bar,regular
2050651137,city,Sheffield,addr
2050651137,street,Mappin Street,addr
2050651137,postcode,S1 4DT,addr
2050651137,housenumber,1,addr
2052937145,name,Greenhill,regular
2052937145,amenity,post_office,regular
2052937145,operator,The Post Office,regular
2078767424,amenity,parking,regular
2078767622,amenity,parking,regular
2079282759,name,The Plough,regular
2079282759,amenity,pub,regular
2084745366,name,Desi Balti & Grill,regular
2084745366,amenity,fast_food,regular
2084745366,cuisine,curry;grill,regular
2084745367,name,Imran's,regular
2084745367,amenity,restaurant,regular
2084745367,cuisine,curry,regular
2084745367,wheelchair,limited,regular
2084745368,name,Manu Salwa,regular
2084745368,amenity,fast_food,regular
2084745368,cuisine,kebab,regular
2084745369,amenity,fast_food,regular
2084745369,cuisine,chicken,regular
2084745369,drive_through,no,regular
2084745369,name,Khyber Diner,regular
2084745369,takeaway,yes,regular
2084745370,amenity,bicycle_parking,regular
2084745370,covered,no,regular
2084745370,capacity,4,regular
2084745370,supervised,no,regular
2084745370,bicycle_parking,stands,regular
2084745371,amenity,telephone,regular
2084745372,amenity,telephone,regular
2084745373,amenity,bicycle_parking,regular
2084745373,covered,no,regular
2084745373,capacity,4,regular
2084745373,supervised,no,regular
2084745373,bicycle_parking,stands,regular
2084745376,amenity,bicycle_parking,regular
2084745376,covered,no,regular
2084745376,capacity,8,regular
2084745376,supervised,no,regular
2084745376,bicycle_parking,stands,regular
2084745377,amenity,bicycle_parking,regular
2084745377,covered,no,regular
2084745377,capacity,10,regular
2084745377,supervised,no,regular
2084745377,bicycle_parking,stands,regular
2084745378,amenity,bicycle_parking,regular
2084745378,covered,no,regular
2084745378,capacity,6,regular
2084745378,supervised,no,regular
2084745378,bicycle_parking,stands,regular
2084745380,amenity,bicycle_parking,regular
2084745380,covered,no,regular
2084745380,capacity,2,regular
2084745380,supervised,no,regular
2084745380,bicycle_parking,stands,regular
2084745386,amenity,bicycle_parking,regular
2084745386,covered,no,regular
2084745386,capacity,2,regular
2084745386,supervised,no,regular
2084745386,bicycle_parking,stands,regular
2084745388,amenity,bicycle_parking,regular
2084745388,covered,no,regular
2084745388,capacity,2,regular
2084745388,supervised,no,regular
2084745388,bicycle_parking,stands,regular
2084745389,amenity,bicycle_parking,regular
2084745389,covered,no,regular
2084745389,capacity,8,regular
2084745389,supervised,no,regular
2084745389,bicycle_parking,stands,regular
2084745390,amenity,bicycle_parking,regular
2084745390,covered,no,regular
2084745390,capacity,4,regular
2084745390,supervised,no,regular
2084745390,bicycle_parking,stands,regular
2084745391,amenity,bicycle_parking,regular
2084745391,covered,no,regular
2084745391,capacity,6,regular
2084745391,supervised,no,regular
2084745391,bicycle_parking,stands,regular
2084745392,amenity,bicycle_parking,regular
2084745392,covered,no,regular
2084745392,capacity,4,regular
2084745392,supervised,no,regular
2084745392,bicycle_parking,stands,regular
2084745393,amenity,bicycle_parking,regular
2084745393,covered,no,regular
2084745393,capacity,8,regular
2084745393,supervised,no,regular
2084745393,bicycle_parking,stands,regular
2084745394,amenity,bicycle_parking,regular
2084745394,covered,no,regular
2084745394,capacity,4,regular
2084745394,supervised,no,regular
2084745394,bicycle_parking,stands,regular
2084745395,amenity,bicycle_parking,regular
2084745395,covered,no,regular
2084745395,capacity,6,regular
2084745395,supervised,no,regular
2084745395,bicycle_parking,stands,regular
2084745413,amenity,bicycle_parking,regular
2084745413,covered,no,regular
2084745413,capacity,8,regular
2084745413,supervised,no,regular
2084745413,bicycle_parking,stands,regular
2084745427,amenity,bicycle_parking,regular
2084745427,covered,no,regular
2084745427,capacity,1,regular
2084745427,supervised,no,regular
2084745427,bicycle_parking,wall_loops,regular
2084745437,highway,crossing,regular
2084745437,crossing,traffic_signals,regular
2084745454,amenity,bicycle_parking,regular
2084745454,covered,yes,regular
2084745454,capacity,26,regular
2084745454,supervised,no,regular
2084745454,bicycle_parking,stands,regular
2084745455,amenity,bicycle_parking,regular
2084745455,covered,no,regular
2084745455,capacity,2,regular
2084745455,supervised,no,regular
2084745455,bicycle_parking,stands,regular
2084745457,amenity,bicycle_parking,regular
2084745457,covered,no,regular
2084745457,capacity,2,regular
2084745457,supervised,no,regular
2084745457,bicycle_parking,stands,regular
2084745458,amenity,bicycle_parking,regular
2084745458,covered,no,regular
2084745458,capacity,2,regular
2084745458,supervised,no,regular
2084745458,bicycle_parking,stands,regular
2084745459,amenity,bicycle_parking,regular
2084745459,covered,no,regular
2084745459,capacity,2,regular
2084745459,supervised,no,regular
2084745459,bicycle_parking,stands,regular
2084745460,amenity,waste_basket,regular
2084745461,amenity,waste_basket,regular
2084745462,amenity,waste_basket,regular
2084745463,amenity,bicycle_parking,regular
2084745463,covered,no,regular
2084745463,capacity,2,regular
2084745463,supervised,no,regular
2084745463,bicycle_parking,stands,regular
2084745464,amenity,bicycle_parking,regular
2084745464,covered,no,regular
2084745464,capacity,2,regular
2084745464,supervised,no,regular
2084745464,bicycle_parking,stands,regular
2084745465,amenity,bicycle_parking,regular
2084745465,covered,no,regular
2084745465,capacity,2,regular
2084745465,supervised,no,regular
2084745465,bicycle_parking,stands,regular
2084745466,amenity,bicycle_parking,regular
2084745466,covered,no,regular
2084745466,capacity,2,regular
2084745466,supervised,no,regular
2084745466,bicycle_parking,stands,regular
2084745467,amenity,bicycle_parking,regular
2084745467,covered,no,regular
2084745467,capacity,2,regular
2084745467,supervised,no,regular
2084745467,bicycle_parking,stands,regular
2084745468,amenity,bicycle_parking,regular
2084745468,covered,no,regular
2084745468,capacity,2,regular
2084745468,supervised,no,regular
2084745468,bicycle_parking,stands,regular
2084745469,amenity,bicycle_parking,regular
2084745469,covered,no,regular
2084745469,capacity,2,regular
2084745469,supervised,no,regular
2084745469,bicycle_parking,stands,regular
2084745477,amenity,bicycle_parking,regular
2084745477,capacity,4,regular
2084745477,bicycle_parking,stands,regular
2084745486,amenity,bicycle_parking,regular
2084745486,covered,yes,regular
2084745486,capacity,3,regular
2084745486,operator,Morrisons,regular
2084745486,supervised,no,regular
2084745486,bicycle_parking,wall_loops,regular
2084873454,amenity,bicycle_parking,regular
2084873454,covered,yes,regular
2084873454,capacity,60,regular
2084873454,supervised,no,regular
2084873454,bicycle_parking,stands,regular
2084873455,name,Tesco,regular
2084873455,brand,Tesco,regular
2084873455,amenity,fuel,regular
2084873455,en,Tesco,name
2086104234,horse,no,regular
2086104234,bicycle,no,regular
2086104234,highway,crossing,regular
2086104234,crossing,uncontrolled,regular
2086104234,supervised,no,regular
2086104234,crossing_ref,zebra,regular
2086104237,horse,no,regular
2086104237,bicycle,no,regular
2086104237,highway,crossing,regular
2086104237,crossing,uncontrolled,regular
2086104237,supervised,no,regular
2086104237,crossing_ref,zebra,regular
2086104283,horse,no,regular
2086104283,bicycle,no,regular
2086104283,highway,crossing,regular
2086104283,crossing,uncontrolled,regular
2086104283,supervised,no,regular
2086104283,crossing_ref,zebra,regular
2086104304,horse,no,regular
2086104304,bicycle,no,regular
2086104304,highway,crossing,regular
2086104304,crossing,uncontrolled,regular
2086104304,supervised,no,regular
2086104304,crossing_ref,zebra,regular
2086104318,amenity,bicycle_parking,regular
2086104318,covered,no,regular
2086104318,capacity,4,regular
2086104318,supervised,no,regular
2086690378,amenity,bicycle_parking,regular
2086690378,covered,no,regular
2086690378,capacity,60,regular
2086690378,bicycle_parking,stands,regular
2086690379,amenity,bicycle_parking,regular
2086690379,covered,no,regular
2086690379,capacity,25,regular
2086690379,bicycle_parking,stands,regular
2086690380,amenity,bicycle_parking,regular
2086690380,covered,no,regular
2086690380,capacity,60,regular
2086690380,bicycle_parking,stands,regular
2086690381,amenity,bicycle_parking,regular
2086690381,covered,no,regular
2086690381,capacity,8,regular
2086690381,bicycle_parking,stands,regular
2086690382,amenity,bicycle_parking,regular
2086690382,covered,yes,regular
2086690382,capacity,8,regular
2086690382,bicycle_parking,lockers,regular
2086690383,amenity,bicycle_parking,regular
2086690383,covered,no,regular
2086690383,capacity,16,regular
2086690383,bicycle_parking,stands,regular
2093154291,foot,yes,regular
2093154291,barrier,cycle_barrier,regular
2093154291,bicycle,no,regular
2093154292,foot,yes,regular
2093154292,barrier,cycle_barrier,regular
2093154292,bicycle,no,regular
2093154292,motor_vehicle,no,regular
2093154293,foot,yes,regular
2093154293,barrier,stile,regular
2093154294,foot,yes,regular
2093154294,barrier,cycle_barrier,regular
2093154294,bicycle,no,regular
2093154294,motor_vehicle,no,regular
2093724608,barrier,stile,regular
2093741663,foot,yes,regular
2093741663,barrier,stile,regular
2093741675,foot,yes,regular
2093741675,barrier,stile,regular
2093741678,foot,yes,regular
2093741678,barrier,stile,regular
2093903078,barrier,stile,regular
2093903079,barrier,kissing_gate,regular
2093903080,barrier,stile,regular
2093914887,stile,stepover,regular
2093914887,barrier,stile,regular
2093914887,material,stone,regular
2094794654,barrier,kissing_gate,regular
2094794662,foot,yes,regular
2094794662,barrier,gate,regular
2094794662,motor_vehicle,designated,regular
2094794696,foot,yes,regular
2094794696,barrier,gate,regular
2094804429,foot,yes,regular
2094804429,barrier,stile,regular
2094804429,bicycle,no,regular
2094805446,foot,yes,regular
2094805446,barrier,gate,regular
2094805446,motor_vehicle,designated,regular
2094806538,foot,yes,regular
2094806538,barrier,stile,regular
2094806538,bicycle,no,regular
2094941443,foot,yes,regular
2094941443,barrier,kissing_gate,regular
2094943303,barrier,gate,regular
2095502510,name,Londis,regular
2095502510,shop,convenience,regular
2095502510,street,"Omega Court, Cemetery Road",addr
2095502510,postcode,S11 8FT,addr
2095502510,housenumber,352,addr
2096062101,amenity,bench,regular
2096062104,amenity,bench,regular
2096062115,amenity,bench,regular
2096064863,waterway,waterfall_bottom,regular
2096073531,waterway,waterfall_top,regular
2096347528,name,Just Natural,regular
2096347528,shop,greengrocer,regular
2096353092,name,The Admiral Fish & Chips,regular
2096353092,amenity,fast_food,regular
2096353092,cuisine,fish_and_chips,regular
2097145987,foot,yes,regular
2097145987,barrier,block,regular
2097172928,name,142nd Fulwood Scout Group,regular
2097172928,amenity,townhall,regular
2097172928,housename,The Hut,addr
2100454128,source,Local_Knowledge,regular
2100454128,barrier,kissing_gate,regular
2100454130,source,Local_Knowledge,regular
2100454130,barrier,kissing_gate,regular
2100628290,leisure,marina,regular
2100628290,mooring,commercial,regular
2100628290,name,Sheffield Basin,regular
2100628290,operator,Calder Valley Marine,regular
2100628290,phone,+44 1924 467 976,regular
2100628290,harbour:category,marina,seamark
2100628290,name,Sheffield Basin,seamark
2100628290,type,harbour,seamark
2100628291,waterway,lock_gate,regular
2101921588,foot,yes,regular
2101921588,barrier,stile,regular
2101921591,foot,yes,regular
2101921591,stile,squeezer,regular
2101921591,barrier,stile,regular
2101921591,material,wood,regular
2101921592,fee,no,regular
2101921592,amenity,parking,regular
2101921592,parking,surface,regular
2101921592,supervised,no,regular
2101921594,foot,yes,regular
2101921594,barrier,gate,regular
2101921597,foot,yes,regular
2101921597,barrier,stile,regular
2101922750,barrier,kissing_gate,regular
2101931362,natural,spring,regular
2101931367,waterway,stepping_stones,regular
2101931372,foot,yes,regular
2101931372,barrier,stile,regular
2101931375,foot,yes,regular
2101931375,barrier,block,regular
2101931381,foot,yes,regular
2101931381,barrier,stile,regular
2101931382,natural,spring,regular
2103459071,foot,yes,regular
2103459071,barrier,stile,regular
2104122422,foot,yes,regular
2104122422,barrier,stile,regular
2104233131,city,Sheffield,addr
2104233131,housenumber,292,addr
2104233131,street,Ringinglow Road,addr
2104233131,name,Cannisters,regular
2104233131,shop,butcher,regular
2104233132,name,"Bents Green Nurseries,  0114 3211162",regular
2104233132,shop,garden_centre,regular
2104490942,waterway,stepping stones,regular
2104491199,barrier,stile,regular
2105726271,barrier,block,regular
2105737980,name,Surgery Car Park,regular
2105737980,amenity,parking,regular
2105737980,maxstay,Duration of visit,regular
2105737980,parking,surface,regular
2105737980,capacity,4,regular
2105737980,designation,Patients,regular
2105795580,foot,no,regular
2105795580,barrier,gate,regular
2105795580,bicycle,no,regular
2105795580,motorcar,yes,regular
2106032759,highway,crossing,regular
2106032766,highway,crossing,regular
2106032771,highway,crossing,regular
2106032778,amenity,bicycle_parking,regular
2106032778,capacity,2,regular
2106032827,amenity,bicycle_parking,regular
2106032827,capacity,2,regular
2106032848,highway,crossing,regular
2115844419,amenity,parking,regular
2115844423,barrier,gate,regular
2116870182,barrier,cycle_barrier,regular
2118496365,foot,yes,regular
2118496365,barrier,kissing_gate,regular
2118496365,bicycle,no,regular
2118697392,railway,level_crossing,regular
2118697398,railway,level_crossing,regular
2118697495,railway,level_crossing,regular
2118697516,railway,level_crossing,regular
2119387291,tourism,information,regular
2119528545,highway,milestone,regular
2119528545,distance,"Sheffield 6mi, Tideswell 10mi",regular
2119528545,historic,ruins,regular
2121163089,source,Local_Knowledge,regular
2121163089,barrier,kissing_gate,regular
2121175019,ford,stepping_stones,regular
2121197633,barrier,stile,regular
2121459755,barrier,gate,regular
2122578077,name,Vallayside Garden Centre,regular
2122578077,source,Local_Knowledge,regular
2122578077,amenity,parking,regular
2122578077,parking,surface,regular
2122833445,name,The Workstation,regular
2122833445,office,business_centre,regular
2122833445,website,http://www.showroomworkstation.org.uk/workstation/,regular
2125554123,housenumber,10,addr
2125554127,housenumber,8,addr
2125606178,amenity,bicycle_parking,regular
2125606178,capacity,2,regular
2131152971,barrier,gate,regular
2131152971,bicycle,yes,regular
2131152971,motorcar,yes,regular
2131152971,motorcycle,yes,regular
2131209751,railway,switch,regular
2131568545,artwork_type,sculpture,regular
2131568545,tourism,artwork,regular
2131569435,highway,crossing,regular
2131569435,crossing,pelican,regular
2131569774,foot,yes,regular
2131569774,barrier,gate,regular
2131569774,bicycle,yes,regular
2131569774,motorcar,yes,regular
2131569774,motorcycle,yes,regular
2131570467,highway,traffic_signals,regular
2133956029,source,Local_Knowledge,regular
2133956029,amenity,parking,regular
2133956029,capacity,2,regular
2134770620,traffic_calming,choker,regular
2136277620,highway,traffic_signals,regular
2137163517,name,City Hall,regular
2137163517,railway,tram_stop,regular
2137163517,wheelchair,yes,regular
2137163546,highway,crossing,regular
2137163546,crossing,traffic_signals,regular
2137163546,crossing_ref,pelican,regular
2137163570,highway,crossing,regular
2137163577,highway,traffic_signals,regular
2137163633,highway,street_lamp,regular
2137276867,name,Norton Hammer,regular
2137276867,place,locality,regular
2138752695,tourism,picnic_site,regular
2139278815,barrier,stile,regular
2139278855,barrier,stile,regular
2140121108,power,tower,regular
2140121113,power,tower,regular
2140121116,power,tower,regular
2140180101,power,tower,regular
2140298918,barrier,cycle_barrier,regular
2140382219,power,pole,regular
2140382220,power,pole,regular
2140382221,power,pole,regular
2140382222,power,pole,regular
2140382223,power,pole,regular
2140382224,power,pole,regular
2140382225,power,pole,regular
2140382226,power,pole,regular
2140382227,power,pole,regular
2140382228,power,pole,regular
2140382229,power,pole,regular
2140382230,power,pole,regular
2140382231,power,pole,regular
2140382232,power,pole,regular
2140382233,power,pole,regular
2140382234,power,pole,regular
2140382236,power,pole,regular
2140382237,power,pole,regular
2140382238,power,pole,regular
2140382239,power,pole,regular
2140382240,power,pole,regular
2140382241,power,pole,regular
2140382242,power,pole,regular
2140387086,power,pole,regular
2143690247,highway,traffic_signals,regular
2143690321,source,Bing,regular
2143690321,railway,level_crossing,regular
2143690345,source,Bing,regular
2143690345,railway,level_crossing,regular
2143690352,name,Rotherham Central,regular
2143690352,train,yes,regular
2143690352,railway,stop,regular
2143690352,public_transport,stop_position,regular
2143718104,source,Bing,regular
2143718104,railway,level_crossing,regular
2143730031,source,Bing,regular
2143730031,railway,level_crossing,regular
2143747141,source,Bing,regular
2143747141,railway,buffer_stop,regular
2143747146,source,Bing,regular
2143747146,railway,buffer_stop,regular
2143747147,source,Bing,regular
2143747147,railway,buffer_stop,regular
2143747159,source,Bing,regular
2143747159,railway,buffer_stop,regular
2143757272,power,tower,regular
2143765311,source,Bing,regular
2143765311,railway,buffer_stop,regular
2143765317,railway,buffer_stop,regular
2143765325,railway,buffer_stop,regular
2144201601,source,Bing,regular
2144201601,railway,level_crossing,regular
2144201617,railway,buffer_stop,regular
2144202360,source,Bing,regular
2144202360,railway,level_crossing,regular
2144839397,amenity,vending_machine,regular
2145044448,man_made,tower,regular
2145140016,railway,level_crossing,regular
2145172836,railway,buffer_stop,regular
2145184522,power,tower,regular
2145184526,power,tower,regular
2145184537,power,tower,regular
2145184541,power,tower,regular
2145184546,power,tower,regular
2145184550,power,tower,regular
2147032217,source,Bing,regular
2147032217,highway,turning_circle,regular
2147032613,source,Bing,regular
2147032613,highway,turning_circle,regular
2147032739,foot,yes,regular
2147032739,barrier,cycle_barrier,regular
2147032739,bicycle,yes,regular
2151984286,highway,street_lamp,regular
2154299164,highway,street_lamp,regular
2154299178,highway,street_lamp,regular
2155006229,name,Statue of James Montgomery,regular
2155006229,historic,monument,regular
2155006229,listed_status,Grade II,regular
2155954275,highway,crossing,regular
2155954275,crossing,unmarked,regular
2155954338,barrier,bollard,regular
2157044904,natural,tree,regular
2157044943,amenity,atm,regular
2157647136,amenity,atm,regular
2157647136,operator,Tesco,regular
2157647136,wheelchair,yes,regular
2159379559,name,Gleadless Townend,regular
2159379559,railway,tram_stop,regular
2159379560,railway,level_crossing,regular
2159379589,railway,level_crossing,regular
2159379640,highway,street_lamp,regular
2159379646,highway,crossing,regular
2159379646,crossing,traffic_signals,regular
2159379658,highway,street_lamp,regular
2159379698,highway,crossing,regular
2159379698,crossing,traffic_signals,regular
2159379729,railway,level_crossing,regular
2159379736,fee,no,regular
2159379736,amenity,atm,regular
2159379767,fee,no,regular
2159379767,amenity,atm,regular
2159379785,highway,street_lamp,regular
2159379825,highway,street_lamp,regular
2159379871,highway,traffic_signals,regular
2159379871,direction,backward,signals
2159379872,historic,memorial,regular
2160894528,foot,yes,regular
2160894528,barrier,gate,regular
2160894528,bicycle,no,regular
2160894528,listed_status,Grade II,regular
2160894660,highway,street_lamp,regular
2160894660,listed_status,Grade II,regular
2161036410,highway,crossing,regular
2161036410,crossing,uncontrolled,regular
2161036434,highway,crossing,regular
2161036434,crossing,uncontrolled,regular
2161036512,highway,crossing,regular
2161036512,crossing,uncontrolled,regular
2161036559,highway,crossing,regular
2161036559,crossing,uncontrolled,regular
2161036568,fee,yes,regular
2161036568,amenity,atm,regular
2161053085,natural,tree,regular
2161314285,barrier,gate,regular
2161314388,foot,yes,regular
2161314388,barrier,entrance,regular
2161314405,foot,yes,regular
2161314405,barrier,entrance,regular
2161314413,aerialway,pylon,regular
2161314421,highway,crossing,regular
2161314421,crossing,uncontrolled,regular
2161314438,foot,yes,regular
2161314438,barrier,entrance,regular
2161314440,traffic_calming,bump,regular
2161314468,highway,crossing,regular
2161314468,crossing,traffic_signals,regular
2161314554,highway,crossing,regular
2161314554,crossing,uncontrolled,regular
2161314580,foot,yes,regular
2161314580,barrier,lift_gate,regular
2161314580,motorcar,yes,regular
2161314585,highway,crossing,regular
2161314585,crossing,uncontrolled,regular
2161314608,foot,yes,regular
2161314608,barrier,lift_gate,regular
2161314608,motorcar,yes,regular
2161314616,highway,crossing,regular
2161314616,crossing,uncontrolled,regular
2161314670,highway,crossing,regular
2161314670,crossing,traffic_signals,regular
2161314678,highway,crossing,regular
2161314678,crossing,uncontrolled,regular
2161314702,highway,crossing,regular
2161314702,crossing,traffic_signals,regular
2161314704,traffic_calming,bump,regular
2161314719,highway,crossing,regular
2161314719,crossing,uncontrolled,regular
2161314750,highway,crossing,regular
2161314750,crossing,uncontrolled,regular
2161314812,highway,crossing,regular
2161314812,crossing,uncontrolled,regular
2161314829,highway,crossing,regular
2161314829,crossing,uncontrolled,regular
2161314832,railway,level_crossing,regular
2161314866,traffic_calming,bump,regular
2161314978,highway,crossing,regular
2161314978,crossing,uncontrolled,regular
2161315047,foot,yes,regular
2161315047,barrier,entrance,regular
2161315168,highway,crossing,regular
2161315168,crossing,traffic_signals,regular
2161315168,crossing_ref,pelican,regular
2161315247,highway,traffic_signals,regular
2161315280,highway,traffic_signals,regular
2161315298,highway,crossing,regular
2161315298,crossing,traffic_signals,regular
2161315298,crossing_ref,pelican,regular
2161315325,man_made,billboard,regular
2161315339,man_made,billboard,regular
2161315368,foot,yes,regular
2161315368,barrier,gate,regular
2161315368,bicycle,yes,regular
2161315368,motorcar,yes,regular
2161315368,motorcycle,yes,regular
2161315388,man_made,billboard,regular
2161315447,highway,street_lamp,regular
2161377270,highway,traffic_signals,regular
2161377450,highway,traffic_signals,regular
2161377450,crossing,traffic_signals,regular
2161377491,highway,traffic_signals,regular
2161377491,crossing,traffic_signals,regular
2161377500,highway,traffic_signals,regular
2161377500,crossing,traffic_signals,regular
2161526788,barrier,entrance,regular
2161526788,motorcar,yes,regular
2161526801,barrier,entrance,regular
2161526801,motorcar,yes,regular
2161526903,foot,yes,regular
2161526903,barrier,entrance,regular
2161526915,foot,yes,regular
2161526915,barrier,entrance,regular
2161526920,foot,yes,regular
2161526920,barrier,entrance,regular
2161526928,tourism,artwork,regular
2161526949,barrier,entrance,regular
2161526949,motorcar,yes,regular
2162846327,foot,yes,regular
2162846327,barrier,entrance,regular
2173165912,ref,2C,regular
2173165912,name,Sheffield,regular
2173165912,level,0,regular
2173165912,train,yes,regular
2173165912,railway,stop,regular
2173165912,public_transport,stop_position,regular
2173165922,ref,4,regular
2173165922,name,Sheffield,regular
2173165922,level,0,regular
2173165922,train,yes,regular
2173165922,railway,stop,regular
2173165922,public_transport,stop_position,regular
2173165923,ref,3,regular
2173165923,name,Sheffield,regular
2173165923,level,0,regular
2173165923,train,yes,regular
2173165923,railway,stop,regular
2173165923,public_transport,stop_position,regular
2175128839,aeroway,aerodrome,regular
2175128839,icao,EGCA,regular
2175128839,name,Coal Aston,regular
2175128839,wikidata,Q1656256,regular
2175128839,wikipedia,en:Coal Aston Airfield,regular
2181171119,barrier,stile,regular
2187800028,entrance,yes,regular
2188086095,waterway,weir,regular
2201829506,highway,crossing,regular
2201829506,crossing,traffic_signals,regular
2201829512,highway,crossing,regular
2201829512,crossing,traffic_signals,regular
2201829517,highway,crossing,regular
2201829517,crossing,traffic_signals,regular
2201829520,highway,crossing,regular
2201829520,crossing,traffic_signals,regular
2201829522,highway,crossing,regular
2201829522,crossing,traffic_signals,regular
2201840189,highway,speed_camera,regular
2207211798,source,survey,regular
2207211798,amenity,cafe,regular
2207211798,wheelchair,yes,regular
2215130912,power,tower,regular
2215130913,power,tower,regular
